round_id,pipeline_version,started_at,status,target_method,base_query,final_query,query_width_k,decision_width,guardian_order_by,total_available,candidates_retrieved,candidates_filtered,scored_count,unique_scored,duplicate_scored,unique_rate,tier_a_count,tier_b_count,near_miss_count,reward_R,reward_V,goldmine_triggered,phase,failure_stage,failure_message
102,v3,2026-04-05T16:21:35.353103+00:00,completed,gut,"(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,16,newest,2077,250,227,0,0,227,0.0,0,0,0,-0.0075,0.0,False,3,,
103,v3,2026-04-05T16:21:46.220830+00:00,completed,expert_secondary,"(""administrative data"" OR ""observational study"" OR ""regression analysis"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""administrative data"" OR ""observational study"" OR ""regression analysis"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,16,relevance,31,31,28,0,0,28,0.0,0,0,0,-0.0075,0.0,False,3,,
104,v3,2026-04-05T16:21:48.326451+00:00,completed,prepost,"(""before and after"" OR ""pre-post"" OR baseline OR ""follow-up evaluation"" OR ""post-implementation"" OR ""pre-intervention"" OR ""pilot evaluation"" OR ""trial results showed"" OR ""follow up study"" OR ""outcome measurement"") AND (evaluation OR ""decided to"" OR trialled OR ""will introduce"" OR mandated OR scrapped OR rollout OR ""plans to"" OR approved OR pilot OR ""scale up"" OR launched) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""before and after"" OR ""pre-post"" OR baseline OR ""follow-up evaluation"" OR ""post-implementation"" OR ""pre-intervention"" OR ""pilot evaluation"" OR ""trial results showed"" OR ""follow up study"" OR ""outcome measurement"") AND (evaluation OR ""decided to"" OR trialled OR ""will introduce"" OR mandated OR scrapped OR rollout OR ""plans to"" OR approved OR pilot OR ""scale up"" OR launched) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,12,newest,1603,250,187,2,2,185,0.0106951871657754,0,0,0,-0.00731283422459893,0.04,False,3,,
105,v3,2026-04-05T16:22:11.554028+00:00,completed,rct,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT OR ""control group"" OR ""randomly assigned"" OR ""field experiment"" OR ""clinical trial"" OR ""controlled study"" OR randomisation OR ""trial participants"") AND (introduced OR pilot OR evaluation OR ""will introduce"" OR expanded OR ""rolled out"" OR mandated OR scrapped OR trialled OR rollout OR ""scale up"" OR implemented) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")","(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT OR ""control group"" OR ""randomly assigned"" OR ""field experiment"" OR ""clinical trial"" OR ""controlled study"" OR randomisation OR ""trial participants"") AND (introduced OR pilot OR evaluation OR ""will introduce"" OR expanded OR ""rolled out"" OR mandated OR scrapped OR trialled OR rollout OR ""scale up"" OR implemented) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")",10,12,relevance,562,250,226,23,23,203,0.10176991150442478,4,12,2,0.0853849557522124,0.46,True,3,,
106,v3,2026-04-05T16:26:24.629770+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"" OR ""lessons learned"" OR ""implementation story"" OR ""rollout experience"" OR ""one council"" OR ""one city"" OR ""pilot area"" OR ""local authority pilot"") AND (scrapped OR launched OR ""will introduce"" OR pilot OR trialled OR rollout OR mandated OR evaluation OR introduced OR ""scale up"" OR implemented OR ""plans to"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"" OR ""lessons learned"" OR ""implementation story"" OR ""rollout experience"" OR ""one council"" OR ""one city"" OR ""pilot area"" OR ""local authority pilot"") AND (scrapped OR launched OR ""will introduce"" OR pilot OR trialled OR rollout OR mandated OR evaluation OR introduced OR ""scale up"" OR implemented OR ""plans to"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,12,newest,2246,250,221,0,0,221,0.0,0,0,0,-0.0075,0.0,False,3,,
107,v3,2026-04-05T16:26:32.230145+00:00,completed,prepost,"(""before and after"" OR ""pre-post"" OR baseline) AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""before and after"" OR ""pre-post"" OR baseline) AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,16,relevance,1994,250,213,0,0,213,0.0,0,0,0,-0.0075,0.0,False,3,,
108,v3,2026-04-05T16:26:40.756832+00:00,completed,expert_qual,"(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,16,relevance,2090,250,235,0,0,235,0.0,0,0,0,-0.0075,0.0,False,3,,
109,v3,2026-04-05T16:26:51.266520+00:00,completed,expert_secondary,"(""administrative data"" OR ""observational study"" OR ""regression analysis"" OR econometric OR ""difference-in-differences"" OR ""quasi-experimental"" OR ""natural experiment"" OR ""cohort study"" OR ""linked data"" OR ""statistical analysis"" OR ""analysis shows"" OR ""covid report"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""administrative data"" OR ""observational study"" OR ""regression analysis"" OR econometric OR ""difference-in-differences"" OR ""quasi-experimental"" OR ""natural experiment"" OR ""cohort study"" OR ""linked data"" OR ""statistical analysis"" OR ""analysis shows"" OR ""covid report"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,16,newest,917,250,219,0,0,219,0.0,0,0,0,-0.0075,0.0,False,3,,
110,v3,2026-04-05T16:26:58.558020+00:00,completed,gut,"(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (rollout OR trialled OR scrapped OR implemented OR ""will introduce"" OR introduced OR mandated OR pilot OR ""rolled out"" OR ""scale up"" OR evaluation OR ""decided to"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (rollout OR trialled OR scrapped OR implemented OR ""will introduce"" OR introduced OR mandated OR pilot OR ""rolled out"" OR ""scale up"" OR evaluation OR ""decided to"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,12,relevance,1600,250,237,100,111,126,0.46835443037974683,0,47,8,0.21392405063291137,1.0,True,3,,
111,v3,2026-04-05T16:44:11.531021+00:00,completed,gut,"(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,16,relevance,2077,250,235,0,0,235,0.0,0,0,0,-0.0075,0.0,False,3,,
112,v3,2026-04-05T16:44:19.335502+00:00,completed,rct,"(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT) AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")","(""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT) AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"")",3,16,relevance,77,77,73,0,0,73,0.0,0,0,0,-0.0075,0.0,False,3,,
113,v3,2026-04-05T17:36:13.748798+00:00,completed,prepost,"(""before and after"" OR ""pre-post"" OR baseline) AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""before and after"" OR ""pre-post"" OR baseline) AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,1249,500,421,30,417,4,0.9904988123515439,0,0,0,0.11800475059382423,0.6,False,3,,
114,v3,2026-04-05T17:37:36.324354+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (trialled OR ""will introduce"" OR approved OR expanded OR evaluation OR pilot OR scrapped OR launched OR implemented OR ""scale up"" OR ""plans to"" OR ""decided to"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (trialled OR ""will introduce"" OR approved OR expanded OR evaluation OR pilot OR scrapped OR launched OR implemented OR ""scale up"" OR ""plans to"" OR ""decided to"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,12,newest,1474,500,487,100,485,2,0.9958932238193019,2,32,6,0.8285626283367556,1.0,True,3,,
115,v3,2026-04-05T17:53:21.235755+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,1100,500,473,30,295,178,0.6236786469344608,0,14,3,0.1339725158562368,0.6,True,3,,
116,v3,2026-04-05T17:58:42.658846+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",0,16,relevance,1100,500,476,25,25,451,0.052521008403361345,0,10,4,-0.00330882352941176,0.5,True,3,,
117,v3,2026-04-05T18:02:46.394815+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (mandated OR ""scale up"" OR implemented OR introduced OR rollout OR expanded OR approved OR evaluation OR trialled OR ""plans to"" OR ""rolled out"" OR pilot) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (mandated OR ""scale up"" OR implemented OR introduced OR rollout OR expanded OR approved OR evaluation OR trialled OR ""plans to"" OR ""rolled out"" OR pilot) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,12,relevance,1137,500,478,100,154,324,0.32217573221757323,2,39,7,0.5760948396094839,1.0,True,3,,
118,v3,2026-04-05T18:19:48.234025+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"") AND (launched OR rollout OR mandated OR pilot OR introduced OR implemented OR approved OR trialled OR expanded OR ""rolled out"" OR evaluation OR ""scale up"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"") AND (launched OR rollout OR mandated OR pilot OR introduced OR implemented OR approved OR trialled OR expanded OR ""rolled out"" OR evaluation OR ""scale up"") AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",3,12,relevance,1260,500,472,37,37,435,0.07838983050847458,1,11,2,0.03695296610169492,0.74,True,3,,
119,v3,2026-04-05T18:26:04.504039+00:00,completed,gut,"(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""without evidence"" OR ""no evidence"" OR ""despite evidence"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR trial OR randomized OR randomised OR study OR evaluation OR pilot OR ""impact assessment"" OR review OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,12,relevance,2077,500,471,100,469,2,0.9957537154989384,2,45,9,0.8285138004246285,1.0,True,3,,
120,v3,2026-04-05T18:42:36.911833+00:00,completed,expert_qual,"(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""expert panel"" OR ""independent review"" OR ""public consultation"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,12,newest,2090,500,494,100,488,6,0.9878542510121457,1,77,24,0.435748987854251,1.0,True,3,,
121,v3,2026-04-05T18:59:21.705913+00:00,completed,expert_secondary,"(""administrative data"" OR ""observational study"" OR ""regression analysis"" OR econometric OR ""difference-in-differences"" OR ""quasi-experimental"" OR ""natural experiment"" OR ""cohort study"" OR ""linked data"" OR ""statistical analysis"" OR ""analysis shows"" OR ""covid report"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""administrative data"" OR ""observational study"" OR ""regression analysis"" OR econometric OR ""difference-in-differences"" OR ""quasi-experimental"" OR ""natural experiment"" OR ""cohort study"" OR ""linked data"" OR ""statistical analysis"" OR ""analysis shows"" OR ""covid report"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR randomized OR randomised OR trial OR rct OR placebo OR ""control group"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,16,relevance,917,400,360,100,202,158,0.5611111111111111,1,73,25,0.2863888888888889,1.0,True,3,,
122,v3,2026-04-05T19:16:45.949988+00:00,completed,case_study,"(""case study"" OR ""case studies"" OR ""pilot site"" OR ""lessons learned"" OR ""implementation story"" OR ""rollout experience"" OR ""one council"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)","(""case study"" OR ""case studies"" OR ""pilot site"" OR ""lessons learned"" OR ""implementation story"" OR ""rollout experience"" OR ""one council"") AND (pilot OR ""rolled out"" OR rollout OR implemented OR introduced OR trialled OR launched OR expanded OR ""scale up"" OR approved OR scrapped OR mandated OR ""decided to"" OR ""plans to"" OR ""will introduce"" OR evaluation) AND NOT (sentencing OR prosecution OR defendant OR verdict OR convicted OR charged OR magistrate OR ""crown court"" OR jury OR appeal OR tournament OR championship OR ""premier league"" OR goal OR coach OR match OR album OR film OR theatre OR premiere OR ""box office"" OR ""randomised controlled trial"" OR ""randomized controlled trial"" OR RCT)",10,16,relevance,2409,500,478,100,192,286,0.401673640167364,1,42,10,0.5405857740585773,1.0,True,3,,
